Loan ID,BorrCity,BorrState,BorrZip,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,GrossApproval,ApprovalDate,ApprovalFiscalYear,DeliveryMethod,InitialInterestRate,Missing Rate?,TermInMonths,NaicsCode,ProjectCounty,ProjectState,BusinessType,LoanStatus,ChargeOffDate,GrossChargeOffAmount,BorrRegion,NaicsTrimmed,Cont_ApprovalDate,TotalLoanAmount,LossRatio,LoanAge,BorrSameCDC,ProjectSameBorr
38031,CHESTER SPRINGS,PA,19425,Exton,PA,19341,NA,NA,NA,257000,1/16/2003,2003,504,3.25,1,120,722110,CHESTER,PA,CORPORATION,1,9/8/2012,91897,Northeast,72,4763,257000,0.357575875,117,YES,YES
38041,WARRIOR,AL,35180,Birmingham,AL,35209,NA,NA,NA,89000,1/16/2003,2003,504,3.25,1,240,811121,JEFFERSON,AL,CORPORATION,1,1/21/2009,78095,South,81,4763,89000,0.87747191,73,YES,YES
38052,HOUGHTON LAKE,MI,48629,East Lansing,MI,48823,CHICAGO,IL,3722000,1296000,1/21/2003,2003,504,3.25,1,240,721110,ROSCOMMON,MI,CORPORATION,1,9/18/2008,1346710,Midwest,72,4768,5018000,0.268375847,68,YES,YES
38054,HOLLYWOOD,FL,33021,Lake Worth,FL,33467,MIAMI LAKES,FL,325126,294000,1/21/2003,2003,PCLP,3.25,1,240,541110,BROWARD,FL,CORPORATION,0,NA,0,South,54,4768,619126,NA,240,YES,YES
38055,BROCKTON,MA,2301,Taunton,MA,2780,BOSTON,MA,1.00E+05,86000,1/21/2003,2003,ALP,3.25,1,240,421120,PLYMOUTH,MA,CORPORATION,0,NA,0,Northeast,42,4768,186000,NA,240,YES,YES
38064,GREENSBURG,IN,47240,Indianapolis,IN,46240,INDIANAPOLIS,IN,671068,484000,1/22/2003,2003,504,3.25,1,240,447110,DECATUR,IN,CORPORATION,0,NA,0,Midwest,44,4769,1155068,NA,240,YES,YES
38065,BROOMFIELD,CO,80020,Denver,CO,80202,BIRMINGHAM,AL,4.00E+05,329000,1/22/2003,2003,PCLP,3.25,1,240,811111,BOULDER,CO,CORPORATION,1,7/22/2013,252092,West,81,4769,729000,0.345805213,127,YES,YES
38085,PORTSMOUTH,NH,3801,Portsmouth,NH,3801,PROVIDENCE,RI,250000,209000,1/23/2003,2003,PCLP,3.25,1,240,541921,ROCKINGHAM,NH,CORPORATION,0,NA,0,Northeast,54,4770,459000,NA,240,YES,YES
38103,CHINO,CA,91710,Santa Ana,CA,92705,SAN DIEGO,CA,588000,335000,1/27/2003,2003,504,3.25,1,240,488410,SAN BERNARDINO,CA,INDIVIDUAL,0,NA,0,West,48,4774,923000,NA,240,YES,YES
38109,GENEVA,IL,60134,Chicago,IL,60605,SAINT CHARLES,IL,310000,257000,1/27/2003,2003,504,3.25,1,240,421830,KANE,IL,CORPORATION,0,NA,0,Midwest,42,4774,567000,NA,240,YES,YES
38116,ATLANTA,GA,30318,Atlanta,GA,30339,ATLANTA,GA,335000,307000,1/28/2003,2003,ALP,3.25,1,240,541810,FULTON,GA,CORPORATION,0,NA,0,South,54,4775,642000,NA,240,YES,YES
38120,PORT WENTWORTH,GA,31407,Brunswick,GA,31520,Savannah,GA,457500,285000,1/28/2003,2003,504,3.25,1,240,722110,CHATHAM,GA,CORPORATION,0,NA,0,South,72,4775,742500,NA,240,YES,YES
38121,BECKER,MN,55308,St. Cloud,MN,56301,SAINT MICHAEL,MN,233500,196000,1/28/2003,2003,504,3.25,1,240,115210,SHERBURNE,MN,CORPORATION,1,2/23/2012,152038,Midwest,11,4775,429500,0.353988359,110,YES,YES
38124,ST. CHARLES,IL,60174,Chicago,IL,60605,Cincinnati,OH,6.00E+05,495000,1/28/2003,2003,504,3.25,1,240,421310,KANE,IL,CORPORATION,1,9/21/2011,417025,Midwest,42,4775,1095000,0.380844749,105,YES,YES
38141,FRESNO,CA,93705,Fresno,CA,93711,MERCED,CA,183300,153000,1/29/2003,2003,504,3.25,1,240,492110,FRESNO,CA,INDIVIDUAL,0,NA,0,West,49,4776,336300,NA,240,YES,YES
38145,TIGARD,OR,97223,Seattle,WA,98168,SAN FRANCISCO,CA,1137250,938000,1/29/2003,2003,504,3.25,1,240,621330,MULTNOMAH,OR,CORPORATION,0,NA,0,West,62,4776,2075250,NA,240,NO,YES
38146,SEARSPORT,ME,4974,Bangor,ME,4401,CAMDEN,ME,250000,192000,1/30/2003,2003,504,3.25,1,240,722110,WALDO,ME,INDIVIDUAL,1,6/13/2008,181652,Northeast,72,4777,442000,0.410977376,65,YES,YES
38149,LOVES PARK,IL,61111,Rockford,IL,61101,COLUMBUS,OH,395000,328000,1/30/2003,2003,504,3.25,1,240,332998,WINNEBAGO,IL,CORPORATION,0,NA,0,Midwest,33,4777,723000,NA,240,YES,YES
38152,NORTH MIAMI BEACH,FL,33162,Lake Worth,FL,33467,CORAL GABLES,FL,1650000,937000,1/30/2003,2003,504,3.25,1,240,623311,DADE,FL,CORPORATION,0,NA,0,South,62,4777,2587000,NA,240,YES,YES
38153,INDEPENDENCE,OH,44131,Cleveland,OH,44114,COLUMBUS,OH,375000,310000,1/30/2003,2003,504,3.25,1,120,333511,CUYAHOGA,OH,CORPORATION,0,NA,0,Midwest,33,4777,685000,NA,120,YES,YES
38160,EAU CLAIRE,WI,54701,Monona,WI,53716,NA,NA,NA,132000,1/31/2003,2003,ALP,3.25,1,240,722110,EAU CLAIRE,WI,CORPORATION,0,NA,0,Midwest,72,4778,132000,NA,240,YES,YES
38163,MERTON,WI,53056,Monona,WI,53716,NA,NA,NA,496000,1/31/2003,2003,504,3.25,1,240,811121,WAUKESHA,WI,PARTNERSHIP,0,NA,0,Midwest,81,4778,496000,NA,240,YES,YES
38165,RENO,NV,89509,Las Vegas,NV,89144,OMAHA,NE,855950,616000,1/31/2003,2003,ALP,3.25,1,240,541110,WASHOE,NV,CORPORATION,0,NA,0,West,54,4778,1471950,NA,240,YES,YES
38168,MELROSE PARK,IL,60160,Chicago,IL,60605,ELGIN,IL,710000,586000,1/31/2003,2003,504,3.25,1,240,421510,COOK,IL,CORPORATION,0,NA,0,Midwest,42,4778,1296000,NA,240,YES,YES
38180,BLAINE,MN,55449,Andover,MN,55304,NA,NA,NA,536000,2/4/2003,2003,504,3.25,1,240,238330,ANOKA,MN,CORPORATION,0,NA,0,Midwest,23,4782,536000,NA,240,YES,YES
38188,GODFREY,IL,62035,Springfield,IL,62704,GREEN BAY,WI,247500,290000,2/4/2003,2003,ALP,3.25,1,240,722110,MADISON,IL,CORPORATION,1,11/21/2008,283762,Midwest,72,4782,537500,0.527929302,70,YES,YES
38193,LIBERTYVILLE,IL,60048,Chicago,IL,60605,CHICAGO,IL,450000,372000,2/5/2003,2003,504,3.25,1,240,441120,LAKE,IL,CORPORATION,0,NA,0,Midwest,44,4783,822000,NA,240,YES,YES
38195,WINTON,NC,27986,Durham,NC,27701,MOUNT OLIVE,NC,341500,312000,2/5/2003,2003,504,3.25,1,240,722110,HERTFORD,NC,INDIVIDUAL,0,NA,0,South,72,4783,653500,NA,240,YES,YES
38198,LOS ANGELES,CA,90038,Davis,CA,95616,SIOUX FALLS,SD,825000,681000,2/5/2003,2003,ALP,3.25,1,240,541519,LOS ANGELES,CA,CORPORATION,0,NA,0,West,54,4783,1506000,NA,240,YES,YES
38200,SUMTER,SC,29150,Columbia,SC,29210,SIOUX FALLS,SD,230000,192000,2/6/2003,2003,ALP,3.25,1,240,624410,SUMTER,SC,INDIVIDUAL,0,NA,0,South,62,4784,422000,NA,240,YES,YES
38218,WEST PALM BEACH,FL,33415,Lake Worth,FL,33467,WEST PALM BEACH,FL,3.00E+05,250000,2/6/2003,2003,PCLP,3.25,1,240,421830,PALM BEACH,FL,CORPORATION,0,NA,0,South,42,4784,550000,NA,240,YES,YES
38223,SCOTTSDALE,AZ,85253,Tuscon,AZ,85711,SCOTTSDALE,AZ,5287500,1300000,2/7/2003,2003,ALP,3.25,1,240,721110,MARICOPA,AZ,CORPORATION,0,NA,0,West,72,4785,6587500,NA,240,YES,YES
38234,MURRIETA,CA,92562,San Diego,CA,92106,SALT LAKE CITY,UT,320000,226000,2/10/2003,2003,ALP,3.25,1,240,332710,RIVERSIDE,CA,CORPORATION,0,NA,0,West,33,4788,546000,NA,240,YES,YES
38239,JUPITER,FL,33458,Lake Worth,FL,33467,HOUSTON,TX,80200,67000,2/10/2003,2003,PCLP,3.25,1,240,541211,PALM BEACH,FL,CORPORATION,0,NA,0,South,54,4788,147200,NA,240,YES,YES
38241,PETALUMA,CA,94952,San Francisco,CA,94133,SAN FRANCISCO,CA,502500,416000,2/10/2003,2003,504,3.25,1,240,541310,SONOMA,CA,CORPORATION,0,NA,0,West,54,4788,918500,NA,240,YES,YES
38251,OMAHA,NE,68154,Lincoln,NE,68526,NORFOLK,NE,456800,331000,2/11/2003,2003,504,3.25,1,240,624410,DOUGLAS,NE,CORPORATION,0,NA,0,Midwest,62,4789,787800,NA,240,YES,YES
38254,WEST TAWAKONI,TX,75474,Austin,TX,78746,GREENVILLE,SC,1044900,735000,2/11/2003,2003,504,3.25,1,240,447110,HUNT,TX,CORPORATION,1,4/1/2009,641365,South,44,4789,1779900,0.360337659,74,YES,YES
38263,TREMONTON,UT,84337,Ogden,UT,84405,SALT LAKE CITY,UT,76750,67000,2/12/2003,2003,504,3.25,1,120,812112,BOX ELDER,UT,INDIVIDUAL,0,NA,0,West,81,4790,143750,NA,120,YES,YES
38272,ROCHESTER,MN,55902,Rochester,MN,55904,ROCHESTER,MN,250000,209000,2/13/2003,2003,504,3.25,1,240,448310,OLMSTED,MN,CORPORATION,0,NA,0,Midwest,44,4791,459000,NA,240,YES,YES
38278,PROVO,UT,84601,Salt Lake City,UT,84109,NA,NA,NA,436000,2/14/2003,2003,504,3.25,1,240,811121,UTAH,UT,CORPORATION,0,NA,0,West,81,4792,436000,NA,240,YES,YES
38289,SAN DIEGO,CA,92111,San Diego,CA,92106,SAN FRANCISCO,CA,778000,641000,2/18/2003,2003,ALP,3.25,1,240,453998,SAN DIEGO,CA,CORPORATION,0,NA,0,West,45,4796,1419000,NA,240,YES,YES
38297,RENO,NV,89503,Las Vegas,NV,89144,Roseburg,OR,430000,268000,2/19/2003,2003,ALP,3.25,1,240,721110,WASHOE,NV,INDIVIDUAL,0,NA,0,West,72,4797,698000,NA,240,YES,YES
38315,BAKERSFIELD,CA,93309,Bakersfield,CA,93301,FRESNO,CA,800299,705000,2/20/2003,2003,504,3.25,1,240,522310,KERN,CA,CORPORATION,0,NA,0,West,52,4798,1505299,NA,240,YES,YES
38319,RANCHO CORDOVA,CA,95742,North Highlands,CA,95660,SIOUX FALLS,SD,184500,155000,2/20/2003,2003,ALP,3.25,1,240,235420,SACRAMENTO,CA,CORPORATION,0,NA,0,West,23,4798,339500,NA,240,YES,YES
38324,BELLMAWR,NJ,8031,Fort Lee,NJ,7024,CLINTON,NJ,475000,491000,2/21/2003,2003,504,3.25,1,240,721110,CAMDEN,NJ,CORPORATION,0,NA,0,Northeast,72,4799,966000,NA,240,YES,YES
38327,POMONA,CA,91768,Davis,CA,95616,SIOUX FALLS,SD,423600,219000,2/21/2003,2003,PCLP,3.25,1,240,811310,LOS ANGELES,CA,CORPORATION,0,NA,0,West,81,4799,642600,NA,240,YES,YES
38343,SAN DIEGO,CA,92103,San Diego,CA,92106,SAN DIEGO,CA,6.00E+05,495000,2/25/2003,2003,ALP,3.25,1,240,541990,SAN DIEGO,CA,CORPORATION,0,NA,0,West,54,4803,1095000,NA,240,YES,YES
38345,SAN DIEGO,CA,92064,San Diego,CA,92106,SIOUX FALLS,SD,319360,264000,2/25/2003,2003,ALP,3.25,1,240,541810,SAN DIEGO,CA,CORPORATION,0,NA,0,West,54,4803,583360,NA,240,YES,YES
38354,LOMBARD,IL,60148,Chicago,IL,60605,CHARLOTTE,NC,660000,545000,2/26/2003,2003,504,3.25,1,240,327332,DUPAGE,IL,CORPORATION,1,5/18/2009,456571,Midwest,32,4804,1205000,0.378897095,75,YES,YES
38359,DOUGLASVILLE,GA,30134,Atlanta,GA,30305,ATLANTA,GA,698735,362000,2/26/2003,2003,504,3.25,1,240,811192,DOUGLAS,GA,CORPORATION,0,NA,0,South,81,4804,1060735,NA,240,YES,YES
38362,MARTINEZ,CA,94553,Walnut Creek,CA,94596,WALNUT CREEK,CA,375000,272000,2/26/2003,2003,ALP,3.25,1,240,624410,CONTRA COSTA,CA,CORPORATION,0,NA,0,West,62,4804,647000,NA,240,YES,YES
38364,INCLINE VILLAGE,NV,89450,Las Vegas,NV,89144,Roseburg,OR,205000,171000,2/26/2003,2003,ALP,3.25,1,240,235310,WASHOE,NV,CORPORATION,1,8/4/2011,133930,West,23,4804,376000,0.356196809,102,YES,YES
38366,MORTON GROVE,IL,60602,Chicago,IL,60605,GREENVILLE,SC,559000,332000,2/27/2003,2003,504,3.25,1,240,711110,COOK,IL,CORPORATION,1,1/10/2008,291840,Midwest,71,4805,891000,0.327542088,59,YES,YES
38368,MUKWONAGO,WI,53149,Monona,WI,53716,NA,NA,NA,219000,2/27/2003,2003,ALP,3.25,1,240,722110,WAUKESHA,WI,CORPORATION,1,11/27/2012,161442,Midwest,72,4805,219000,0.737178082,118,YES,YES
38369,URBANA,IL,61802,Springfield,IL,62704,LIVINGSTON,NJ,1150000,735000,2/27/2003,2003,ALP,3.25,1,240,721110,CHAMPAIGN,IL,CORPORATION,1,6/22/2013,564592,Midwest,72,4805,1885000,0.299518302,125,YES,YES
38378,LAS CRUCES,NM,88005,Albuquerque,NM,87109,LAS CRUCES,NM,670000,516000,2/28/2003,2003,504,3.25,1,240,621111,DONA ANA,NM,CORPORATION,0,NA,0,West,62,4806,1186000,NA,240,YES,YES
38380,RIVERTON,UT,84065,Salt Lake City,UT,84109,SALT LAKE CITY,UT,178830,158000,2/28/2003,2003,504,3.25,1,240,722211,SALT LAKE,UT,CORPORATION,0,NA,0,West,72,4806,336830,NA,240,YES,YES
38391,BATAVIA,OH,45103,Cincinnati,OH,45212,NEWARK,OH,292500,241000,3/3/2003,2003,504,3.25,1,240,235110,CLERMONT,OH,CORPORATION,1,2/22/2012,163509,Midwest,23,4809,533500,0.306483599,109,YES,YES
38392,MOUNTAIN VIEW,CA,94041,Walnut Creek,CA,94596,SAN JOSE,CA,1263000,1300000,3/3/2003,2003,ALP,3.25,1,240,443111,SANTA CLARA,CA,CORPORATION,0,NA,0,West,44,4809,2563000,NA,240,YES,YES
38395,OLYMPIA,WA,98509,Spokane Valley,WA,99212,TACOMA,WA,537189,476000,3/3/2003,2003,504,3.25,1,240,811121,THURSTON,WA,CORPORATION,0,NA,0,West,81,4809,1013189,NA,240,YES,YES
38402,MIAMI LAKES,FL,33016,Lake Worth,FL,33467,HOUSTON,TX,375000,313000,3/4/2003,2003,ALP,3.25,1,240,624190,DADE,FL,CORPORATION,1,4/1/2010,267748,South,62,4810,688000,0.389168605,86,YES,YES
38417,PROVO,UT,84606,Salt Lake City,UT,84109,PROVO,UT,148000,149000,3/5/2003,2003,504,3.25,1,240,713940,UTAH,UT,CORPORATION,0,NA,0,West,71,4811,297000,NA,240,YES,YES
38420,ALBUQUERQUE,NM,87106,Albuquerque,NM,87109,CHARLOTTE,NC,167500,141000,3/5/2003,2003,PCLP,3.25,1,240,541110,BERNALILLO,NM,CORPORATION,0,NA,0,West,54,4811,308500,NA,240,YES,YES
38428,CINCINNATI,OH,45249,Cincinnati,OH,45212,Cincinnati,OH,182500,151000,3/6/2003,2003,504,3.25,1,240,524210,HAMILTON,OH,CORPORATION,0,NA,0,Midwest,52,4812,333500,NA,240,YES,YES
38436,CEDAR CITY,UT,84720,Salt Lake City,UT,84109,CEDAR CITY,UT,188000,158000,3/6/2003,2003,PCLP,3.25,1,240,235310,IRON,UT,CORPORATION,0,NA,0,West,23,4812,346000,NA,240,YES,YES
38440,BAKERSFIELD,CA,93307,Bakersfield,CA,93301,SAN FRANCISCO,CA,1615550,1165000,3/7/2003,2003,504,3.25,1,240,115114,KERN,CA,CORPORATION,0,NA,0,West,11,4813,2780550,NA,240,YES,YES
38444,AURORA,IL,60506,Chicago,IL,60605,ELGIN,IL,232500,193000,3/7/2003,2003,504,3.25,1,240,115210,KANE,IL,CORPORATION,0,NA,0,Midwest,11,4813,425500,NA,240,YES,YES
38459,SUMTER,SC,29150,Columbia,SC,29210,OLANTA,SC,111000,94000,3/10/2003,2003,504,3.25,1,240,624410,SUMTER,SC,CORPORATION,0,NA,0,South,62,4816,205000,NA,240,YES,YES
38462,ONTARIO,CA,91764,Santa Ana,CA,92705,SIOUX FALLS,SD,201345,167000,3/10/2003,2003,ALP,3.25,1,240,541330,SAN BERNARDINO,CA,CORPORATION,0,NA,0,West,54,4816,368345,NA,240,YES,YES
38472,RICHMOND,IN,47374,Indianapolis,IN,46240,EVANSVILLE,IN,187500,117000,3/11/2003,2003,504,3.25,1,120,811192,WAYNE,IN,CORPORATION,0,NA,0,Midwest,81,4817,304500,NA,120,YES,YES
38486,CORONA,CA,92880,San Diego,CA,92106,SAN FRANCISCO,CA,1275000,1050000,3/12/2003,2003,504,3.25,1,240,561990,SAN BERNARDINO,CA,INDIVIDUAL,0,NA,0,West,56,4818,2325000,NA,240,YES,YES
38487,BENSON,NC,27504,New Bern,NC,28563,RALEIGH,NC,295000,214000,3/12/2003,2003,504,3.25,1,240,811111,JOHNSTON,NC,CORPORATION,0,NA,0,South,81,4818,509000,NA,240,YES,YES
38488,SIMSBURY,CT,6070,Wakefield,MA,1880,NA,NA,NA,191000,3/12/2003,2003,504,3.25,1,240,711110,HARTFORD,CT,PARTNERSHIP,0,NA,0,Northeast,71,4818,191000,NA,240,NO,YES
38502,PHOENIX,AZ,85008,Phoenix,AZ,85012,SIOUX FALLS,SD,850000,702000,3/14/2003,2003,ALP,3.25,1,240,235310,MARICOPA,AZ,CORPORATION,0,NA,0,West,23,4820,1552000,NA,240,YES,YES
38503,SALT LAKE CITY,UT,84119,Salt Lake City,UT,84109,SIOUX FALLS,SD,1.00E+06,827000,3/14/2003,2003,504,3.25,1,240,238210,SALT LAKE,UT,CORPORATION,0,NA,0,West,23,4820,1827000,NA,240,YES,YES
38510,OMAHA,NE,68114,Lincoln,NE,68526,LINCOLN,NE,675000,542000,3/17/2003,2003,504,3.25,1,240,453998,DOUGLAS,NE,CORPORATION,0,NA,0,Midwest,45,4823,1217000,NA,240,YES,YES
38520,ASHEVILLE,NC,28803,Weaverville,NC,28787,NA,NA,NA,629000,3/18/2003,2003,504,3.25,1,240,722110,BUNCOMBE,NC,CORPORATION,0,NA,0,South,72,4824,629000,NA,240,YES,YES
38530,SIOUX CITY,IA,51106,Sioux City,IA,51101,SERGEANT BLUFF,IA,130867,111000,3/19/2003,2003,504,3.25,1,240,524210,WOODBURY,IA,CORPORATION,0,NA,0,Midwest,52,4825,241867,NA,240,YES,YES
38534,DAYTONA BEACH,FL,32114,Lake Worth,FL,33467,JACKSON,MS,475000,297000,3/19/2003,2003,504,3.25,1,240,811192,VOLUSIA,FL,CORPORATION,0,NA,0,South,81,4825,772000,NA,240,YES,YES
38539,ST. CHARLES,MO,63376,St. Charles,MO,63304,BIRMINGHAM,AL,323000,267000,3/20/2003,2003,ALP,3.25,1,120,722110,SAINT CHARLES,MO,CORPORATION,0,NA,0,Midwest,72,4826,590000,NA,120,YES,YES
38543,CHATSWORTH,CA,91311,Davis,CA,95616,ONTARIO,CA,387975,320000,3/20/2003,2003,ALP,3.25,1,240,332721,LOS ANGELES,CA,CORPORATION,0,NA,0,West,33,4826,707975,NA,240,YES,YES
38550,WOODS HOLE,MA,2543,Taunton,MA,2780,ROCKLAND,MA,550000,400000,3/21/2003,2003,ALP,3.25,1,240,721110,BARNSTABLE,MA,CORPORATION,0,NA,0,Northeast,72,4827,950000,NA,240,YES,YES
38551,NEW ORLEANS,LA,70126,New Orleans,LA,70130,NEW ORLEANS,LA,617026,447000,3/21/2003,2003,504,3.25,1,240,323110,ORLEANS,LA,CORPORATION,0,NA,0,South,32,4827,1064026,NA,240,YES,YES
38554,SOUTH LAKE TAHOE,CA,96150,Denver,CO,80202,SIOUX FALLS,SD,1438500,1075000,3/21/2003,2003,PCLP,3.25,1,240,721110,EL DORADO,CA,CORPORATION,0,NA,0,West,72,4827,2513500,NA,240,NO,YES
38555,LOS ANGELES,CA,90031,Davis,CA,95616,MISSION VIEJO,CA,869000,717000,3/21/2003,2003,504,3.25,1,240,311812,LOS ANGELES,CA,CORPORATION,0,NA,0,West,31,4827,1586000,NA,240,YES,YES
38563,BOUNTIFUL,UT,84010,Ogden,UT,84405,SIOUX FALLS,SD,333600,288000,3/24/2003,2003,504,3.25,1,240,443111,DAVIS,UT,CORPORATION,0,NA,0,West,44,4830,621600,NA,240,YES,YES
38565,BEAUMONT,TX,77701,Beaumont,TX,77701,BIRMINGHAM,AL,614500,382000,3/24/2003,2003,504,3.25,1,240,722110,JEFFERSON,TX,CORPORATION,1,1/22/2013,293483,South,72,4830,996500,0.294513798,119,YES,YES
38572,MONTGOMERY,AL,36117,Montgomery,AL,36117,Union Springs,AL,342500,299000,3/25/2003,2003,504,3.25,1,240,442110,MONTGOMERY,AL,CORPORATION,0,NA,0,South,44,4831,641500,NA,240,YES,YES
38574,AURORA,CO,80010,Denver,CO,80202,TOPEKA,KS,676000,488000,3/25/2003,2003,504,3.25,1,240,812310,ADAMS,CO,CORPORATION,1,8/2/2013,398390,West,81,4831,1164000,0.34225945,126,YES,YES
38578,TRACY,CA,95304,Modesto,CA,95353,OAKDALE,CA,310000,321000,3/25/2003,2003,504,3.25,1,240,332721,STANISLAUS,CA,CORPORATION,0,NA,0,West,33,4831,631000,NA,240,YES,YES
38584,GRENADA,MS,38901,Birmingham,AL,35209,TUPELO,MS,718822,613000,3/26/2003,2003,504,3.25,1,240,332116,GRENADA,MS,CORPORATION,1,4/22/2008,592317,South,33,4832,1331822,0.444741865,61,NO,YES
38585,CLEARWATER,FL,33760,St. Petersburg,FL,33701,CINCINNATI,OH,2.00E+06,994000,3/26/2003,2003,ALP,3.25,1,240,722110,PINELLAS,FL,CORPORATION,1,5/17/2013,832665,South,72,4832,2994000,0.278111222,123,YES,YES
38588,GARLAND,TX,75041,Plano,TX,75074,LIVINGSTON,NJ,465000,280000,3/26/2003,2003,504,3.25,1,240,447110,DALLAS,TX,CORPORATION,0,NA,0,South,44,4832,745000,NA,240,YES,YES
38589,SAN ANTONIO,TX,78213,Austin,TX,78762,WALLIS,TX,430750,270000,3/26/2003,2003,504,3.25,1,240,811192,BEXAR,TX,CORPORATION,0,NA,0,South,81,4832,700750,NA,240,YES,YES
38602,EGG HARBOR TOWNSHIP,NJ,8234,Fort Lee,NJ,7024,MOUNT LAUREL,NJ,5.00E+05,363000,3/27/2003,2003,504,3.25,1,240,531120,ATLANTIC,NJ,CORPORATION,0,NA,0,Northeast,53,4833,863000,NA,240,YES,YES
38607,PENSACOLA,FL,32501,Tallahassee,FL,32315,GULFPORT,MS,272137,271000,3/28/2003,2003,504,3.25,1,240,233210,ESCAMBIA,FL,CORPORATION,0,NA,0,South,23,4834,543137,NA,240,YES,YES
38618,CENTRAL FALLS,RI,2863,Providence,RI,2903,TAUNTON,MA,5.00E+05,363000,3/31/2003,2003,504,3.25,1,240,623311,PROVIDENCE,RI,CORPORATION,0,NA,0,Northeast,62,4837,863000,NA,240,YES,YES
38631,ALBUQUERQUE,NM,87113,Albuquerque,NM,87109,Cincinnati,OH,481000,398000,4/1/2003,2003,PCLP,3.25,1,240,339111,BERNALILLO,NM,CORPORATION,0,NA,0,West,33,4838,879000,NA,240,YES,YES
38634,HIALEAH,FL,33013,Lake Worth,FL,33467,CHARLOTTE,NC,117500,94000,4/1/2003,2003,ALP,3.25,1,240,624410,DADE,FL,CORPORATION,0,NA,0,South,62,4838,211500,NA,240,YES,YES
38647,LEHI,UT,84043,Salt Lake City,UT,84109,AMERICAN FORK,UT,190000,217000,4/2/2003,2003,504,3.25,1,240,811111,UTAH,UT,CORPORATION,0,NA,0,West,81,4839,407000,NA,240,YES,YES
38659,WESTMINSTER,CO,80031,Denver,CO,80202,AURORA,CO,77500,65000,4/3/2003,2003,PCLP,3.25,1,240,621399,ADAMS,CO,INDIVIDUAL,0,NA,0,West,62,4840,142500,NA,240,YES,YES
38660,PLEASANT HILL,CA,94523,Walnut Creek,CA,94596,DIXON,CA,1556500,1258000,4/3/2003,2003,ALP,3.25,1,240,721110,CONTRA COSTA,CA,CORPORATION,1,9/16/2009,1232061,West,72,4840,2814500,0.437754841,78,YES,YES
38663,LAGUNA HILLS,CA,92651,Santa Ana,CA,92705,NEWPORT BEACH,CA,6.00E+05,496000,4/3/2003,2003,504,3.25,1,240,541380,ORANGE,CA,CORPORATION,0,NA,0,West,54,4840,1096000,NA,240,YES,YES
38673,NEWPORT NEWS,VA,23602,Norfolk,VA,23510,SIOUX FALLS,SD,277500,203000,4/4/2003,2003,504,3.25,1,240,447110,NEWPORT NEWS CITY,VA,CORPORATION,0,NA,0,South,44,4841,480500,NA,240,YES,YES
38674,OAKHURST,CA,93644,Fresno,CA,93711,FRESNO,CA,229950,192000,4/4/2003,2003,504,3.25,1,240,541211,MADERA,CA,PARTNERSHIP,0,NA,0,West,54,4841,421950,NA,240,YES,YES
38682,LONG BEACH,CA,90813,Long Beach,CA,90802,PASADENA,CA,1125000,927000,4/4/2003,2003,504,3.25,1,240,485991,LOS ANGELES,CA,CORPORATION,0,NA,0,West,48,4841,2052000,NA,240,YES,YES
38683,AMERICN FORK,UT,84003,Salt Lake City,UT,84109,SALT LAKE CITY,UT,800850,611000,4/7/2003,2003,504,3.25,1,240,722211,UTAH,UT,CORPORATION,0,NA,0,West,72,4844,1411850,NA,240,YES,YES
38691,SAN DIEGO,CA,92121,San Diego,CA,92106,MISSION VIEJO,CA,950000,783000,4/7/2003,2003,ALP,3.25,1,240,323110,SAN DIEGO,CA,CORPORATION,0,NA,0,West,32,4844,1733000,NA,240,YES,YES
38703,CARMEL,IN,46032,Indianapolis,IN,46240,MICHIGAN CITY,IN,546000,235000,4/8/2003,2003,504,3.25,1,240,722213,HAMILTON,IN,CORPORATION,1,3/19/2010,212350,Midwest,72,4845,781000,0.271895006,84,YES,YES
38710,WOODLAND HILLS,CA,91367,Davis,CA,95616,SIOUX FALLS,SD,1140000,939000,4/8/2003,2003,ALP,3.25,1,240,561310,LOS ANGELES,CA,CORPORATION,0,NA,0,West,56,4845,2079000,NA,240,YES,YES
38716,ALAMEDA,CA,94501,San Francisco,CA,94133,GOLETA,CA,301000,250000,4/9/2003,2003,ALP,3.25,1,240,235920,ALAMEDA,CA,INDIVIDUAL,0,NA,0,West,23,4846,551000,NA,240,YES,YES
38727,WACO,TX,76710,Temple,TX,76502,TEMPLE,TX,432500,402000,4/9/2003,2003,504,3.25,1,240,722211,MCLENNAN,TX,CORPORATION,0,NA,0,South,72,4846,834500,NA,240,YES,YES
38732,LAKE FOREST,CA,92630,Santa Ana,CA,92705,LOS ANGELES,CA,1025000,845000,4/10/2003,2003,504,3.25,1,240,561110,ORANGE,CA,CORPORATION,0,NA,0,West,56,4847,1870000,NA,240,YES,YES
38743,COLD SPRING HARBOR,NY,11724,Bethpage,NY,11714,Albany,NY,350000,293000,4/11/2003,2003,ALP,3.25,1,240,812112,SUFFOLK,NY,CORPORATION,0,NA,0,Northeast,81,4848,643000,NA,240,YES,YES
38773,LAREDO,TX,78040,Austin,TX,78762,LAREDO,TX,244157,188000,4/16/2003,2003,504,3.25,1,240,621330,WEBB,TX,PARTNERSHIP,0,NA,0,South,62,4853,432157,NA,240,YES,YES
