Loan ID,BorrCity,BorrState,BorrZip,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,GrossApproval,ApprovalDate,ApprovalFiscalYear,DeliveryMethod,InitialInterestRate,Missing Rate?,TermInMonths,NaicsCode,ProjectCounty,ProjectState,BusinessType,LoanStatus,ChargeOffDate,GrossChargeOffAmount,BorrRegion,NaicsTrimmed,Cont_ApprovalDate,TotalLoanAmount,LossRatio,LoanAge,BorrSameCDC,ProjectSameBorr
35678,SACRAMENTO,CA,95818,Denver,CO,80202,NA,NA,NA,266000,3/22/2002,2002,PCLP,3.25,1,240,621340,SACRAMENTO,CA,INDIVIDUAL,0,NA,0,West,62,4463,266000,NA,240,NO,YES
35701,MONTCLAIR,CA,91763,Santa Ana,CA,92705,NA,NA,NA,1078000,3/27/2002,2002,ALP,3.25,1,240,441221,SAN BERNARDINO,CA,CORPORATION,0,NA,0,West,44,4468,1078000,NA,240,YES,YES
35735,NAPA,CA,94558,Walnut Creek,CA,94596,NA,NA,NA,1300000,3/28/2002,2002,ALP,3.25,1,240,541330,NAPA,CA,CORPORATION,0,NA,0,West,54,4469,1300000,NA,240,YES,YES
35744,LUXEMBURG,WI,54217,Monona,WI,53716,NA,NA,NA,1243000,3/29/2002,2002,504,3.25,1,240,112120,BROWN,WI,CORPORATION,0,NA,0,Midwest,11,4470,1243000,NA,240,YES,YES
35777,PRINEVILLE,OR,97754,Bend,OR,97701,NA,NA,NA,607000,4/3/2002,2002,504,3.25,1,240,321912,CROOK,OR,CORPORATION,0,NA,0,West,32,4475,607000,NA,240,YES,YES
35785,BOISE,ID,83702,Boise,ID,83702,NA,NA,NA,432000,4/4/2002,2002,ALP,3.25,1,240,541110,ADA,ID,CORPORATION,0,NA,0,West,54,4476,432000,NA,240,YES,YES
35806,SOMERSWORTH,NH,3878,Portsmouth,NH,3801,NA,NA,NA,521000,4/5/2002,2002,PCLP,3.25,1,240,621111,STRAFFORD,NH,INDIVIDUAL,0,NA,0,Northeast,62,4477,521000,NA,240,YES,YES
35812,SAN JOSE,CA,95124,Walnut Creek,CA,94596,NA,NA,NA,660000,4/8/2002,2002,ALP,3.25,1,240,611610,SANTA CLARA,CA,CORPORATION,0,NA,0,West,61,4480,660000,NA,240,YES,YES
35829,SANTE FE SPRINGS,CA,90670,Los Angeles,CA,90017,NA,NA,NA,327000,4/11/2002,2002,504,3.25,1,240,322231,LOS ANGELES,CA,CORPORATION,0,NA,0,West,32,4483,327000,NA,240,YES,YES
35877,PHILADELPHIA,PA,19106,Philadelphia,PA,19131,NA,NA,NA,476000,4/17/2002,2002,ALP,3.25,1,240,722211,PHILADELPHIA,PA,CORPORATION,0,NA,0,Northeast,72,4489,476000,NA,240,YES,YES
35884,CINCINNATI,OH,45204,Cincinnati,OH,45212,NA,NA,NA,307000,4/18/2002,2002,ALP,3.25,1,240,713930,HAMILTON,OH,INDIVIDUAL,0,NA,0,Midwest,71,4490,307000,NA,240,YES,YES
35965,BROWNWOOD,TX,76801,Austin,TX,78746,NA,NA,NA,1103000,4/29/2002,2002,504,3.25,1,240,721110,BROWN,TX,INDIVIDUAL,1,4/25/2008,400512,South,72,4501,1103000,0.363111514,72,YES,YES
36022,BRISTOL,CA,92705,San Diego,CA,92106,NA,NA,NA,100000,5/3/2002,2002,PCLP,3.25,1,120,336413,ORANGE,CA,CORPORATION,0,NA,0,West,33,4505,1.00E+05,NA,120,YES,YES
36049,RESTON,VA,22090,Fairfax,VA,22030,NA,NA,NA,185000,5/9/2002,2002,504,3.25,1,240,445120,FAIRFAX,VA,CORPORATION,1,6/26/2013,37842,South,44,4511,185000,0.204551351,135,YES,YES
36093,BOISE,ID,83704,Boise,ID,83702,NA,NA,NA,543000,5/14/2002,2002,ALP,3.25,1,240,421690,ADA,ID,CORPORATION,1,1/2/2013,357033,West,42,4516,543000,0.657519337,129,YES,YES
36110,HOMEWOOD,CA,96141,Denver,CO,80202,NA,NA,NA,465000,5/16/2002,2002,PCLP,3.25,1,240,722110,PLACER,CA,INDIVIDUAL,0,NA,0,West,72,4518,465000,NA,240,NO,YES
36117,RANCHO CORDOVA (MILLS),CA,95742,Denver,CO,80202,NA,NA,NA,1298000,5/17/2002,2002,PCLP,3.25,1,240,561491,SACRAMENTO,CA,CORPORATION,0,NA,0,West,56,4519,1298000,NA,240,NO,YES
36128,TRENTON,NJ,8628,Fort Lee,NJ,7024,NA,NA,NA,561000,5/20/2002,2002,504,3.25,1,120,623311,MERCER,NJ,CORPORATION,1,9/30/2008,532311,Northeast,62,4522,561000,0.948860963,77,YES,YES
36133,SANTA ROSA,CA,95401,San Francisco,CA,94111,NA,NA,NA,266000,5/20/2002,2002,ALP,3.25,1,240,235410,SONOMA,CA,CORPORATION,0,NA,0,West,23,4522,266000,NA,240,YES,YES
36175,MESA,AZ,85017,Tuscon,AZ,85711,NA,NA,NA,463000,5/24/2002,2002,PCLP,3.25,1,240,485310,MARICOPA,AZ,CORPORATION,0,NA,0,West,48,4526,463000,NA,240,YES,YES
36195,LEE'S SUMMIT,MO,64064,Jefferson City,MO,65109,NA,NA,NA,178000,5/29/2002,2002,504,3.25,1,240,524210,JACKSON,MO,CORPORATION,0,NA,0,Midwest,52,4531,178000,NA,240,YES,YES
36240,SO. SALT LAKE CITY,UT,84115,Salt Lake City,UT,84109,NA,NA,NA,96000,6/6/2002,2002,PCLP,3.25,1,240,811118,SALT LAKE,UT,CORPORATION,0,NA,0,West,81,4539,96000,NA,240,YES,YES
36260,NORTH HOLLYWOOD,CA,91601,Davis,CA,95616,NA,NA,NA,773000,6/10/2002,2002,PCLP,3.25,1,240,611519,LOS ANGELES,CA,INDIVIDUAL,0,NA,0,West,61,4543,773000,NA,240,YES,YES
36290,FORT LAUDERDALE,FL,33308,Tallahassee,FL,32315,NA,NA,NA,1032000,6/13/2002,2002,504,3.25,1,240,621340,BROWARD,FL,CORPORATION,1,3/10/2011,625696,South,62,4546,1032000,0.606294574,106,YES,YES
36308,TAMARAC,FL,33309,Tallahassee,FL,32315,NA,NA,NA,402000,6/14/2002,2002,ALP,3.25,1,240,454390,BROWARD,FL,CORPORATION,0,NA,0,South,45,4547,402000,NA,240,YES,YES
36313,HACKENSACK,MN,56452,St. Cloud,MN,56301,NA,NA,NA,319000,6/17/2002,2002,504,3.25,1,240,721199,CASS,MN,CORPORATION,0,NA,0,Midwest,72,4550,319000,NA,240,YES,YES
36376,WATERLOO,IA,50702,Waterloo,IA,50702,NA,NA,NA,153000,6/24/2002,2002,504,3.25,1,240,421120,BLACK HAWK,IA,CORPORATION,0,NA,0,Midwest,42,4557,153000,NA,240,YES,YES
36420,LOVELAND,CO,80537,Denver,CO,80202,NA,NA,NA,212000,6/26/2002,2002,PCLP,3.25,1,240,442110,LARIMER,CO,CORPORATION,1,9/22/2010,171201,West,44,4559,212000,0.807551887,100,YES,YES
36440,SAN MATEO,CA,94403,Walnut Creek,CA,94596,NA,NA,NA,455000,6/27/2002,2002,ALP,3.25,1,240,522310,SAN MATEO,CA,INDIVIDUAL,0,NA,0,West,52,4560,455000,NA,240,YES,YES
36474,SAN FRANCISCO,CA,94103,San Francisco,CA,94111,NA,NA,NA,465000,6/28/2002,2002,PCLP,3.25,1,240,234910,SAN FRANCISCO,CA,CORPORATION,0,NA,0,West,23,4561,465000,NA,240,YES,YES
36477,CHARLOTTE,NC,28208,Charlotte,NC,28210,NA,NA,NA,500000,7/1/2002,2002,ALP,3.25,1,240,722110,MECKLENBURG,NC,CORPORATION,0,NA,0,South,72,4564,5.00E+05,NA,240,YES,YES
36513,LEMARS,IA,51031,Sioux City,IA,51101,NA,NA,NA,73000,7/8/2002,2002,504,3.25,1,120,333999,PLYMOUTH,IA,INDIVIDUAL,0,NA,0,Midwest,33,4571,73000,NA,120,YES,YES
36526,HAYWARD,CA,94541,Walnut Creek,CA,94596,NA,NA,NA,177000,7/9/2002,2002,ALP,3.25,1,240,442210,ALAMEDA,CA,INDIVIDUAL,0,NA,0,West,44,4572,177000,NA,240,YES,YES
36548,GARDENA,CA,90247,Davis,CA,95616,NA,NA,NA,320000,7/11/2002,2002,PCLP,3.25,1,240,421720,LOS ANGELES,CA,CORPORATION,0,NA,0,West,42,4574,320000,NA,240,YES,YES
36573,ZIMERMAN,MN,55398,St. Cloud,MN,56301,NA,NA,NA,386000,7/16/2002,2002,504,3.25,1,240,484110,SHERBURNE,MN,CORPORATION,0,NA,0,Midwest,48,4579,386000,NA,240,YES,YES
36606,COLUMBUS,NE,68601,Lincoln,NE,68526,NA,NA,NA,425000,7/19/2002,2002,504,3.25,1,240,447110,PLATTE,NE,CORPORATION,0,NA,0,Midwest,44,4582,425000,NA,240,YES,YES
36665,BACKUS,MN,56435,St. Cloud,MN,56301,NA,NA,NA,253000,7/26/2002,2002,ALP,3.25,1,240,721199,CASS,MN,INDIVIDUAL,0,NA,0,Midwest,72,4589,253000,NA,240,YES,YES
36720,IRVINE,CA,92618,San Diego,CA,92106,NA,NA,NA,1300000,8/2/2002,2002,ALP,3.25,1,240,531390,ORANGE,CA,CORPORATION,0,NA,0,West,53,4596,1300000,NA,240,YES,YES
36723,SAN FRANCISCO,CA,94103,San Francisco,CA,94133,NA,NA,NA,229000,8/2/2002,2002,PCLP,3.25,1,240,485320,SAN FRANCISCO,CA,CORPORATION,0,NA,0,West,48,4596,229000,NA,240,YES,YES
36739,FRESNO,CA,93710,Fresno,CA,93711,NA,NA,NA,505000,8/6/2002,2002,504,3.25,1,240,621498,FRESNO,CA,CORPORATION,0,NA,0,West,62,4600,505000,NA,240,YES,YES
36756,FRESNO,CA,93710,Fresno,CA,93711,NA,NA,NA,999000,8/8/2002,2002,504,3.25,1,240,441120,FRESNO,CA,CORPORATION,0,NA,0,West,44,4602,999000,NA,240,YES,YES
36859,NORTHGLENN,CO,80233,Denver,CO,80203,NA,NA,NA,137000,8/20/2002,2002,504,3.25,1,240,811192,ADAMS,CO,CORPORATION,1,11/6/2009,0,West,81,4614,137000,0,87,YES,YES
36870,MERRILLVILLE,IN,46410,Indianapolis,IN,46240,NA,NA,NA,964000,8/22/2002,2002,504,3.25,1,240,721110,LAKE,IN,CORPORATION,0,NA,0,Midwest,72,4616,964000,NA,240,YES,YES
36890,CHINO,CA,91710,Santa Ana,CA,92705,NA,NA,NA,787000,8/23/2002,2002,ALP,3.25,1,240,441310,SAN BERNARDINO,CA,CORPORATION,0,NA,0,West,44,4617,787000,NA,240,YES,YES
36906,FERNDALE,WA,98248,Seattle,WA,98168,NA,NA,NA,471000,8/26/2002,2002,504,3.25,1,240,422110,WHATCOM,WA,CORPORATION,0,NA,0,West,42,4620,471000,NA,240,YES,YES
36937,FAIRFIELD,CA,94534,San Francisco,CA,94133,NA,NA,NA,393000,8/29/2002,2002,PCLP,3.25,1,240,422690,SOLANO,CA,CORPORATION,0,NA,0,West,42,4623,393000,NA,240,YES,YES
36955,TULSA,OK,85208,Tulsa,OK,74120,NA,NA,NA,468000,9/3/2002,2002,504,3.25,1,240,332322,TULSA,OK,CORPORATION,1,5/25/2011,309625,South,33,4628,468000,0.66159188,106,YES,YES
36984,SAN MARCOS,CA,92069,San Diego,CA,92106,NA,NA,NA,906000,9/5/2002,2002,ALP,3.25,1,240,235910,SAN DIEGO,CA,CORPORATION,1,12/5/2012,585699,West,23,4630,906000,0.646466887,124,YES,YES
36996,GAINESVILLE,FL,32606,Tallahassee,FL,32315,NA,NA,NA,80000,9/6/2002,2002,504,3.25,1,240,541370,ALACHUA,FL,CORPORATION,0,NA,0,South,54,4631,80000,NA,240,YES,YES
37028,AMHERST,TX,79312,Lubbock,TX,79412,NA,NA,NA,996000,9/10/2002,2002,ALP,3.25,1,240,112111,LAMB,TX,INDIVIDUAL,0,NA,0,South,11,4635,996000,NA,240,YES,YES
37033,DRESDEN,TN,38225,Paris,TN,38242,NA,NA,NA,320000,9/11/2002,2002,504,3.25,1,240,441110,WEAKLEY,TN,CORPORATION,0,NA,0,South,44,4636,320000,NA,240,YES,YES
37055,LUDINGTON,MI,49341,Howard City,MI,49329,NA,NA,NA,147000,9/13/2002,2002,504,3.25,1,240,235110,MASON,MI,CORPORATION,1,3/11/2009,121638,Midwest,23,4638,147000,0.827469388,79,YES,YES
37068,MIAMI,FL,33016,Lake Worth,FL,33467,NA,NA,NA,80000,9/17/2002,2002,ALP,3.25,1,240,337110,DADE,FL,CORPORATION,0,NA,0,South,33,4642,80000,NA,240,YES,YES
37118,TALLAHASSEE,FL,32304,Birmingham,AL,35209,NA,NA,NA,191000,9/23/2002,2002,504,3.25,1,240,421120,LEON,FL,CORPORATION,1,9/30/2008,187887,South,42,4648,191000,0.983701571,73,NO,YES
37121,FREEBURG,IL,62243,Springfield,IL,62704,NA,NA,NA,85000,9/23/2002,2002,ALP,3.25,1,240,448150,SAINT CLAIR,IL,CORPORATION,0,NA,0,Midwest,44,4648,85000,NA,240,YES,YES
37127,CHULA VISTA,CA,91910,San Diego,CA,92106,NA,NA,NA,199000,9/23/2002,2002,ALP,3.25,1,240,421610,SAN DIEGO,CA,CORPORATION,0,NA,0,West,42,4648,199000,NA,240,YES,YES
37164,GAITHERSBURG,MD,20878,Glen Burnie,MD,21061,NA,NA,NA,373000,9/25/2002,2002,504,3.25,1,240,722410,MONTGOMERY,MD,CORPORATION,0,NA,0,South,72,4650,373000,NA,240,YES,YES
37213,FORT WAYNE,IN,46825,Fort Wayne,IN,46802,NA,NA,NA,541000,9/30/2002,2002,504,3.25,1,240,444130,ALLEN,IN,CORPORATION,0,NA,0,Midwest,44,4655,541000,NA,240,YES,YES
37224,DENNISPORT,MA,2639,Taunton,MA,2780,NA,NA,NA,157000,9/30/2002,2002,ALP,3.25,1,240,722213,BARNSTABLE,MA,INDIVIDUAL,0,NA,0,Northeast,72,4655,157000,NA,240,YES,YES
37241,DALLAS,OR,97338,Salem,OR,97301,COLUMBUS,OH,401432,336000,10/3/2002,2003,504,3.25,1,240,443112,POLK,OR,CORPORATION,0,NA,0,West,44,4658,737432,NA,240,YES,YES
37281,GREEN BAY,WI,54313,Green Bay,WI,54301,NA,NA,NA,956000,10/11/2002,2003,504,3.25,1,240,444190,BROWN,WI,CORPORATION,0,NA,0,Midwest,44,4666,956000,NA,240,YES,YES
37284,WAPPINGERS FALLS,NY,12590,Albany,NY,12207,NA,NA,NA,147000,10/11/2002,2003,504,3.25,1,240,811111,DUTCHESS,NY,CORPORATION,0,NA,0,Northeast,81,4666,147000,NA,240,YES,YES
37356,NASHVILLE,TN,37211,Nashville,TN,37219,BROWNSVILLE,TN,587500,371000,10/24/2002,2003,504,3.25,1,240,811192,DAVIDSON,TN,CORPORATION,1,5/6/2008,338176,South,81,4679,958500,0.352817945,67,YES,YES
37368,MT. PLEASANT,UT,84663,Salt Lake City,UT,84109,PROVO,UT,202000,170000,10/24/2002,2003,504,3.25,1,240,623220,SANPETE,UT,CORPORATION,0,NA,0,West,62,4679,372000,NA,240,YES,YES
37449,CRESCO,IA,52136,Waterloo,IA,50702,CRESCO,IA,97595,71000,11/4/2002,2003,504,3.25,1,120,722211,HOWARD,IA,PARTNERSHIP,0,NA,0,Midwest,72,4690,168595,NA,120,YES,YES
37510,CALEDONIA,MI,49316,GRAND RAPIDS,MI,49505,CINCINNATI,OH,517500,452000,11/12/2002,2003,504,3.25,1,240,811121,KENT,MI,CORPORATION,1,6/22/2012,400775,Midwest,81,4698,969500,0.413383187,117,YES,YES
37543,WEST HOLLYWOOD (BR. P.O. NAME,CA,90069,Davis,CA,95616,LONG BEACH,CA,1890000,1297000,11/15/2002,2003,PCLP,3.25,1,240,711110,LOS ANGELES,CA,CORPORATION,0,NA,0,West,71,4701,3187000,NA,240,YES,YES
37544,WORTHINGTON,MN,56187,Slayton,MN,56172,NA,NA,NA,201000,11/18/2002,2003,504,3.25,1,240,721310,NOBLES,MN,CORPORATION,0,NA,0,Midwest,72,4704,201000,NA,240,YES,YES
37589,MARION,IN,46952,Indianapolis,IN,46240,EVANSVILLE,IN,930000,805000,11/20/2002,2003,504,3.25,1,240,541519,GRANT,IN,CORPORATION,1,12/28/2007,829606,Midwest,54,4706,1735000,0.478159078,62,YES,YES
37592,HOUSTON,TX,77070,Houston,TX,77027,NA,NA,NA,235000,11/20/2002,2003,504,3.25,1,240,442210,HARRIS,TX,CORPORATION,0,NA,0,South,44,4706,235000,NA,240,YES,YES
37618,PALO ALTO,CA,94303,San Francisco,CA,94111,SIOUX FALLS,SD,485000,401000,11/22/2002,2003,PCLP,3.25,1,240,422610,SANTA CLARA,CA,CORPORATION,0,NA,0,West,42,4708,886000,NA,240,YES,YES
37628,NORFOLK,VA,23503,Norfolk,VA,23510,NORFOLK,VA,575000,358000,11/25/2002,2003,504,3.25,1,240,721110,NORFOLK CITY,VA,CORPORATION,0,NA,0,South,72,4711,933000,NA,240,YES,YES
37638,BURBANK,CA,91504,Los Angeles,CA,90017,NEW YORK CITY,NY,1046150,863000,11/26/2002,2003,504,3.25,1,240,323110,LOS ANGELES,CA,CORPORATION,0,NA,0,West,32,4712,1909150,NA,240,YES,YES
37678,LAFAYETTE,LA,70501,Lafayette,LA,70508,NA,NA,NA,106000,12/2/2002,2003,504,3.25,1,240,111998,LAFAYETTE,LA,INDIVIDUAL,0,NA,0,South,11,4718,106000,NA,240,YES,YES
37697,COLUMBUS,OH,43235,Columbus,OH,43215,WILMINGTON,DE,625000,520000,12/3/2002,2003,504,3.25,1,240,611610,FRANKLIN,OH,CORPORATION,0,NA,0,Midwest,61,4719,1145000,NA,240,YES,YES
37790,IRVINE,CA,92614,San Diego,CA,92106,ONTARIO,CA,1160000,955000,12/13/2002,2003,PCLP,3.25,1,240,421830,ORANGE,CA,CORPORATION,0,NA,0,West,42,4729,2115000,NA,240,YES,YES
37888,MARSHFIELD,MA,2050,Wakefield,MA,1880,BOSTON,MA,775000,638000,12/23/2002,2003,ALP,3.25,1,240,562211,PLYMOUTH,MA,CORPORATION,0,NA,0,Northeast,56,4739,1413000,NA,240,YES,YES
37894,BURNSVILLE,MN,55337,Vadnais Heights,MN,55110,GREEN BAY,WI,424000,360000,12/24/2002,2003,PCLP,3.25,1,240,811121,DAKOTA,MN,CORPORATION,0,NA,0,Midwest,81,4740,784000,NA,240,YES,YES
37919,WALPOLE,MA,2081,Waltham,MA,2451,WALPOLE,MA,206000,181000,12/30/2002,2003,504,3.25,1,240,711110,NORFOLK,MA,INDIVIDUAL,0,NA,0,Northeast,71,4746,387000,NA,240,YES,YES
37930,COLFAX,WI,54730,Monona,WI,53716,NA,NA,NA,188000,12/30/2002,2003,ALP,3.25,1,240,321999,DUNN,WI,CORPORATION,0,NA,0,Midwest,32,4746,188000,NA,240,YES,YES
38041,WARRIOR,AL,35180,Birmingham,AL,35209,NA,NA,NA,89000,1/16/2003,2003,504,3.25,1,240,811121,JEFFERSON,AL,CORPORATION,1,1/21/2009,78095,South,81,4763,89000,0.87747191,73,YES,YES
38077,SEATTLE,WA,98108,Seattle,WA,98168,SAN DIEGO,CA,1209950,1004000,1/23/2003,2003,ALP,3.25,1,240,326199,KING,WA,CORPORATION,0,NA,0,West,32,4770,2213950,NA,240,YES,YES
38091,OXNARD,CA,93033,Santa Maria,CA,93454,SAN FRANCISCO,CA,850000,700000,1/24/2003,2003,504,3.25,1,240,316110,VENTURA,CA,CORPORATION,0,NA,0,West,31,4771,1550000,NA,240,YES,YES
38111,MEDFORD,OR,97535,North Bend,OR,97459,RALEIGH,NC,1698000,820000,1/27/2003,2003,504,3.25,1,240,721110,JACKSON,OR,CORPORATION,1,6/22/2013,615432,West,72,4774,2518000,0.244413026,126,YES,YES
38156,POMPANO BEACH,FL,33069,Lake Worth,FL,33467,HOUSTON,TX,216700,181000,1/30/2003,2003,PCLP,3.25,1,240,562910,BROWARD,FL,CORPORATION,0,NA,0,South,56,4777,397700,NA,240,YES,YES
38158,BROOKLYN,NY,11207,Albany,NY,12207,NA,NA,NA,93000,1/31/2003,2003,504,3.25,1,240,441310,KINGS,NY,CORPORATION,0,NA,0,Northeast,44,4778,93000,NA,240,YES,YES
38178,PITTSBURGH,PA,15217,Pittsburgh,PA,15219,NA,NA,NA,1249000,2/3/2003,2003,504,3.25,1,240,541710,ALLEGHENY,PA,CORPORATION,0,NA,0,Northeast,54,4781,1249000,NA,240,YES,YES
38219,KENNEWICK,WA,99336,Spokane Valley,WA,99212,KENNEWICK,WA,96958,83000,2/6/2003,2003,504,3.25,1,240,624310,BENTON,WA,INDIVIDUAL,0,NA,0,West,62,4784,179958,NA,240,YES,YES
38226,SHEBOYGAN,WI,53081,Monona,WI,53716,NA,NA,NA,1149000,2/10/2003,2003,ALP,3.25,1,240,721110,SHEBOYGAN,WI,CORPORATION,0,NA,0,Midwest,72,4788,1149000,NA,240,YES,YES
38261,ARCATA,CA,95521,Arcata,CA,95521,Roseburg,OR,1.00E+06,1005000,2/12/2003,2003,504,3.25,1,240,311513,HUMBOLDT,CA,CORPORATION,0,NA,0,West,31,4790,2005000,NA,240,YES,YES
38271,VAN WERT,OH,45891,Columbus,OH,43204,WOODSFIELD,OH,592500,977000,2/13/2003,2003,504,3.25,1,240,336322,VAN WERT,OH,CORPORATION,0,NA,0,Midwest,33,4791,1569500,NA,240,YES,YES
38287,HILLIARD,OH,43026,Columbus,OH,43215,COLUMBUS,OH,447091,208000,2/18/2003,2003,504,3.25,1,240,336322,FRANKLIN,OH,CORPORATION,0,NA,0,Midwest,33,4796,655091,NA,240,YES,YES
38291,LEXINGTON,SC,29072,Columbia,SC,29210,COLUMBIA,SC,6.00E+05,435000,2/19/2003,2003,504,3.25,1,240,444130,LEXINGTON,SC,CORPORATION,1,12/30/2010,292074,South,44,4797,1035000,0.282197101,95,YES,YES
38380,RIVERTON,UT,84065,Salt Lake City,UT,84109,SALT LAKE CITY,UT,178830,158000,2/28/2003,2003,504,3.25,1,240,722211,SALT LAKE,UT,CORPORATION,0,NA,0,West,72,4806,336830,NA,240,YES,YES
38396,WAXAHACHIE,TX,75165,Austin,TX,78762,HOUSTON,TX,1255000,790000,3/3/2003,2003,504,3.25,1,240,721110,ELLIS,TX,CORPORATION,0,NA,0,South,72,4809,2045000,NA,240,YES,YES
38405,ESCONDIDO,CA,92025,San Diego,CA,92106,SAN FRANCISCO,CA,5.00E+05,504000,3/4/2003,2003,ALP,3.25,1,240,421910,SAN DIEGO,CA,CORPORATION,0,NA,0,West,42,4810,1004000,NA,240,YES,YES
38433,MT VERNON,WA,98273,Spokane Valley,WA,99212,BURLINGTON,WA,147500,124000,3/6/2003,2003,504,3.25,1,240,621511,SKAGIT,WA,CORPORATION,0,NA,0,West,62,4812,271500,NA,240,YES,YES
38473,BIRMINGHAM,AL,35242,Birmingham,AL,35203,NA,NA,NA,626000,3/11/2003,2003,504,3.25,1,240,561439,JEFFERSON,AL,CORPORATION,0,NA,0,South,56,4817,626000,NA,240,YES,YES
38482,NAMPA,ID,83687,Boise,ID,83702,BOISE,ID,110000,101000,3/12/2003,2003,ALP,3.25,1,240,481211,CANYON,ID,CORPORATION,0,NA,0,West,48,4818,211000,NA,240,YES,YES
38532,SAN DIEGO,CA,92121,San Diego,CA,92106,SIOUX FALLS,SD,325000,269000,3/19/2003,2003,ALP,3.25,1,240,422490,SAN DIEGO,CA,CORPORATION,1,7/31/2013,44501,West,42,4825,594000,0.074917508,126,YES,YES
38533,YONKERS,NY,10704,Albany,NY,12207,NA,NA,NA,171000,3/19/2003,2003,504,3.25,1,240,235710,WESTCHESTER,NY,CORPORATION,0,NA,0,Northeast,23,4825,171000,NA,240,YES,YES
38541,POPULAR GROVE,IL,61065,Rockford,IL,61101,Cincinnati,OH,437500,354000,3/20/2003,2003,504,3.25,1,240,722410,BOONE,IL,CORPORATION,1,7/22/2011,349737,Midwest,72,4826,791500,0.441866077,101,YES,YES
38609,GRASS VALLEY,CA,95945,Denver,CO,80202,SIOUX FALLS,SD,4.00E+05,332000,3/28/2003,2003,ALP,3.25,1,240,621340,NEVADA,CA,CORPORATION,0,NA,0,West,62,4834,732000,NA,240,NO,YES
38610,YACHATS,OR,97498,Salem,OR,97301,FLORENCE,OR,1179191,733000,3/28/2003,2003,504,3.25,1,240,721110,LINCOLN,OR,INDIVIDUAL,0,NA,0,West,72,4834,1912191,NA,240,YES,YES
38652,HAZEL GREEN,AL,35750,Montgomery,AL,36117,BIRMINGHAM,AL,692222,603000,4/2/2003,2003,504,3.25,1,240,445110,MADISON,AL,CORPORATION,0,NA,0,South,44,4839,1295222,NA,240,YES,YES
38657,MIDDLEBORO,MA,2346,Taunton,MA,2780,BOSTON,MA,135000,113000,4/3/2003,2003,ALP,3.25,1,240,421120,PLYMOUTH,MA,CORPORATION,1,2/18/2009,104104,Northeast,42,4840,248000,0.419774194,71,YES,YES
38659,WESTMINSTER,CO,80031,Denver,CO,80202,AURORA,CO,77500,65000,4/3/2003,2003,PCLP,3.25,1,240,621399,ADAMS,CO,INDIVIDUAL,0,NA,0,West,62,4840,142500,NA,240,YES,YES
38661,ROUND ROCK,TX,78681,Austin,TX,78704,FLORENCE,TX,382809,310000,4/3/2003,2003,504,3.25,1,240,487110,WILLIAMSON,TX,CORPORATION,0,NA,0,South,48,4840,692809,NA,240,YES,YES
38684,OREM,UT,84058,Salt Lake City,UT,84109,PROVO,UT,74600,71000,4/7/2003,2003,504,3.25,1,240,531320,UTAH,UT,CORPORATION,0,NA,0,West,53,4844,145600,NA,240,YES,YES
38688,ST. HENRY,OH,45883,Lima,OH,45805,COLDWATER,OH,125000,106000,4/7/2003,2003,504,3.25,1,240,333511,MERCER,OH,CORPORATION,0,NA,0,Midwest,33,4844,231000,NA,240,YES,YES
38702,BREA,CA,92821,Santa Ana,CA,92705,ENCINO,CA,524250,432000,4/8/2003,2003,504,3.25,1,240,235420,ORANGE,CA,CORPORATION,0,NA,0,West,23,4845,956250,NA,240,YES,YES
38704,FARGO,ND,58103,Fargo,ND,58104,FARGO,ND,165000,138000,4/8/2003,2003,ALP,3.25,1,240,453998,CASS,ND,CORPORATION,0,NA,0,Midwest,45,4845,303000,NA,240,YES,YES
38709,SALT LAKE CITY,UT,84106,Salt Lake City,UT,84109,SIOUX FALLS,SD,259000,209000,4/8/2003,2003,504,3.25,1,240,453310,SALT LAKE,UT,CORPORATION,0,NA,0,West,45,4845,468000,NA,240,YES,YES
38739,OTSEGO,MN,55330,St. Cloud,MN,56301,ADRIAN,MN,982000,712000,4/10/2003,2003,504,3.25,1,240,722211,SHERBURNE,MN,CORPORATION,0,NA,0,Midwest,72,4847,1694000,NA,240,YES,YES
38770,DENVER,CO,80224,Denver,CO,80203,DENVER,CO,340000,280000,4/16/2003,2003,504,3.25,1,240,621112,DENVER,CO,CORPORATION,0,NA,0,West,62,4853,620000,NA,240,YES,YES
38798,DAVIE,FL,33314,Lake Worth,FL,33467,WESTON,FL,375000,313000,4/17/2003,2003,ALP,3.25,1,240,561491,BROWARD,FL,CORPORATION,0,NA,0,South,56,4854,688000,NA,240,YES,YES
38823,PUEBLO,CO,81008,Pueblo,CO,81003,CANON CITY,CO,1179500,972000,4/21/2003,2003,504,3.25,1,240,447190,PUEBLO,CO,CORPORATION,1,1/16/2013,729823,West,44,4858,2151500,0.339215896,118,YES,YES
38831,RICE LAKE,WI,54868,Monona,WI,53716,NA,NA,NA,916000,4/22/2003,2003,504,3.25,1,240,441221,BARRON,WI,CORPORATION,0,NA,0,Midwest,44,4859,916000,NA,240,YES,YES
38845,NEWPORT,NH,3773,Concord,NH,3302,NORWICH,VT,137500,87000,4/23/2003,2003,ALP,3.25,1,240,444210,SULLIVAN,NH,CORPORATION,0,NA,0,Northeast,44,4860,224500,NA,240,YES,YES
